Empty,Metabolite,Name,Reference,ID,Group,DOI,tCr_u,tCr_std,IU_u,IU_std,mM_u,mM_std,Notes
,Myo,Myo,2019_barbagallo_62,2,Progressive Supranuclear Palsy,10.1016/j.parkreldis.2018.12.008,1.1,0.11,4.4,0.7,,,
,Myo,Myo,2019_boban_27,1,Control,10.3174/ajnr.A5160,0.424,0.129,,,,,
,Myo,Myo,2019_boban_27,2,Control,10.3174/ajnr.A5160,0.579,0.141,,,,,
,Myo,Myo,2019_boban_27,3,Control,10.3174/ajnr.A5160,0.538,0.125,,,,,
,Myo,Myo,2019_boban_27,4,Control,10.3174/ajnr.A5160,0.446,0.113,,,,,
,Myo,Myo,2019_boban_27,5,Control,10.3174/ajnr.A5160,0.383,0.127,,,,,
,Myo,Myo,2019_boban_27,6,Control,10.3174/ajnr.A5160,0.537,0.147,,,,,
,Myo,Myo,2019_boban_27,7,Control,10.3174/ajnr.A5160,0.402,0.115,,,,,
,Myo,Myo,2019_boban_27,8,Control,10.3174/ajnr.A5160,0.506,0.168,,,,,
,Myo,Myo,2019_boban_27,9,Control,10.3174/ajnr.A5160,0.627,0.17,,,,,
,Myo,Myo,2019_boban_27,10,Control,10.3174/ajnr.A5160,0.4,0.114,,,,,
,Myo,Myo,2019_boban_27,11,Control,10.3174/ajnr.A5160,0.605,0.167,,,,,
,Myo,Myo,2019_boban_27,12,Control,10.3174/ajnr.A5160,0.459,0.149,,,,,
,Myo,Myo,2019_boban_27,13,HIV,10.3174/ajnr.A5160,0.499,0.166,,,,,
,Myo,Myo,2019_boban_27,14,HIV,10.3174/ajnr.A5160,0.636,0.157,,,,,
,Myo,Myo,2019_boban_27,15,HIV,10.3174/ajnr.A5160,0.63,0.197,,,,,
,Myo,Myo,2019_boban_27,16,HIV,10.3174/ajnr.A5160,0.532,0.153,,,,,
,Myo,Myo,2019_boban_27,17,HIV,10.3174/ajnr.A5160,0.402,0.206,,,,,
,Myo,Myo,2019_boban_27,18,HIV,10.3174/ajnr.A5160,0.617,0.207,,,,,
,Myo,Myo,2019_boban_27,19,HIV,10.3174/ajnr.A5160,0.399,0.103,,,,,
,Myo,Myo,2019_boban_27,20,HIV,10.3174/ajnr.A5160,0.658,0.185,,,,,
,Myo,Myo,2019_boban_27,21,HIV,10.3174/ajnr.A5160,0.732,0.206,,,,,
,Myo,Myo,2019_boban_27,22,HIV,10.3174/ajnr.A5160,0.43,0.108,,,,,
,Myo,Myo,2019_boban_27,23,HIV,10.3174/ajnr.A5160,0.632,0.119,,,,,
,Myo,Myo,2019_boban_27,24,HIV,10.3174/ajnr.A5160,0.528,0.216,,,,,
,Myo,Myo,2019_boban_27,25,cART,10.3174/ajnr.A5160,0.489,0.159,,,,,
,Myo,Myo,2019_boban_27,26,cART,10.3174/ajnr.A5160,0.586,0.15,,,,,
,Myo,Myo,2019_boban_27,27,cART,10.3174/ajnr.A5160,0.685,0.214,,,,,
,Myo,Myo,2019_boban_27,28,cART,10.3174/ajnr.A5160,0.466,0.164,,,,,
,Myo,Myo,2019_boban_27,29,cART,10.3174/ajnr.A5160,0.391,0.139,,,,,
,Myo,Myo,2019_boban_27,30,cART,10.3174/ajnr.A5160,0.691,0.199,,,,,
,Myo,Myo,2019_boban_27,31,cART,10.3174/ajnr.A5160,0.382,0.125,,,,,
,Myo,Myo,2019_boban_27,32,cART,10.3174/ajnr.A5160,0.78,0.21,,,,,
,Myo,Myo,2019_boban_27,33,cART,10.3174/ajnr.A5160,0.726,0.178,,,,,
,Myo,Myo,2019_boban_27,34,cART,10.3174/ajnr.A5160,0.402,0.109,,,,,
,Myo,Myo,2019_boban_27,35,cART,10.3174/ajnr.A5160,0.602,0.121,,,,,
,Myo,Myo,2019_boban_27,36,cART,10.3174/ajnr.A5160,0.471,0.184,,,,,
,Myo,Myo,2019_boban_27,37,HIV - cART_Long,10.1038/s41598-019-56330-0,0.708,0.448,,,,,
,Myo,Myo,2019_boban_27,38,HIV - cART_Long,10.1038/s41598-019-56330-0,0.649,0.16,,,,,
,Myo,Myo,2019_boban_27,39,HIV - cART_Long,10.1038/s41598-019-56330-0,0.553,0.151,,,,,
,Myo,Myo,2019_boban_27,40,HIV - cART_Long,10.1038/s41598-019-56330-0,0.601,0.109,,,,,
,Myo,Myo,2019_boban_27,41,HIV - cART_Long,10.1038/s41598-019-56330-0,0.556,0.16,,,,,
,Myo,Myo,2019_boban_27,42,HIV - cART_Long,10.1038/s41598-019-56330-0,0.575,0.209,,,,,
,Myo,Myo,2019_boban_27,43,HIV - cART_Long,10.1038/s41598-019-56330-0,0.614,0.122,,,,,
,Myo,Myo,2019_boban_27,44,HIV - cART_Long,10.1038/s41598-019-56330-0,0.598,0.131,,,,,
,Myo,Myo,2019_boban_27,45,HIV - cART_Long,10.1038/s41598-019-56330-0,0.65,0.146,,,,,
,Myo,Myo,2019_boban_27,46,HIV - cART_Long,10.1038/s41598-019-56330-0,0.51,0.186,,,,,
,Myo,Myo,2019_boban_27,47,HIV - cART_Long,10.1038/s41598-019-56330-0,0.607,0.148,,,,,
,Myo,Myo,2019_boban_27,48,HIV - cART_Long,10.1038/s41598-019-56330-0,0.418,0.103,,,,,
,Myo,Myo,2019_borgelt_21,1,Bipolar - First,10.1111/bdi.12782,,,,,5.59,1.27,
,Myo,Myo,2019_borgelt_21,2,Bipolar - First,10.1111/bdi.12782,,,,,5.41,0.87,
,Myo,Myo,2019_borgelt_21,3,Bipolar - First,10.1111/bdi.12782,,,,,4.71,1.16,
,Myo,Myo,2019_borgelt_21,4,Bipolar - Multiple,10.1111/bdi.12782,,,,,5.37,1.11,
,Myo,Myo,2019_borgelt_21,5,Bipolar - Multiple,10.1111/bdi.12782,,,,,5.73,1.34,
,Myo,Myo,2019_borgelt_21,6,Bipolar - Multiple,10.1111/bdi.12782,,,,,4.88,0.81,
,Myo,Myo,2019_bossong_76,1,Control,10.1001/jamapsychiatry.2018.3252,,,,,6.19,1.51,
,Myo,Myo,2019_bossong_76,2,Psychosis - HighRisk,10.1001/jamapsychiatry.2018.3252,,,,,6.24,1.36,
,Myo,Myo,2019_bossong_76,3,Psychosis,10.1001/jamapsychiatry.2018.3252,,,,,7.6,1.23,
,Ins,Myo,2019_bustillo_246,1,Control <40 GM,10.1016/j.jad.2018.12.064,,,,,13,1.6,
,Ins,Myo,2019_bustillo_246,2,Control <40 WM,10.1016/j.jad.2018.12.064,,,,,8.4,1.6,
,Ins,Myo,2019_bustillo_246,3,Control >40 GM,10.1016/j.jad.2018.12.064,,,,,14.4,2.2,
,Ins,Myo,2019_bustillo_246,4,Control >40 WM,10.1016/j.jad.2018.12.064,,,,,10,1.9,
,Ins,Myo,2019_bustillo_246,5,Bipolar <40 GM,10.1016/j.jad.2018.12.064,,,,,12.6,1.7,
,Ins,Myo,2019_bustillo_246,6,Bipolar <40 WM,10.1016/j.jad.2018.12.064,,,,,8.4,1.7,
,Ins,Myo,2019_bustillo_246,7,Bipolar >40 GM,10.1016/j.jad.2018.12.064,,,,,14.1,2.4,
,Ins,Myo,2019_bustillo_246,8,Bipolar >40 WM,10.1016/j.jad.2018.12.064,,,,,9.5,1.8,
,Ins,Myo,2019_bustillo_246,9,Schizophrenia <40 GM,10.1016/j.jad.2018.12.064,,,,,12.9,2,
,Ins,Myo,2019_bustillo_246,10,Schizophrenia <40 WM,10.1016/j.jad.2018.12.064,,,,,8.3,1.8,
,Ins,Myo,2019_bustillo_246,11,Schizophrenia >40 GM,10.1016/j.jad.2018.12.064,,,,,14.2,2.8,
,Ins,Myo,2019_bustillo_246,12,Schizophrenia >40 WM,10.1016/j.jad.2018.12.064,,,,,9.4,2.3,
,Ins,Myo,2019_basu_9,4,Premature Infant,10.1038/s41598-018-37203-4,,,17.618,7.622,,,
,Ins,Myo,2019_basu_9,8,Premature Infant,10.1038/s41598-018-37203-4,,,15.017,4.653,,,
,Myo,Myo,2019_cheng_43,1,Control,10.1097/RCT.0000000000000854,0.39,0.09,,,,,
,Myo,Myo,2019_cheng_43,2,MMA-HC,10.1097/RCT.0000000000000854,0.34,0.097,,,,,
,Myo,Myo,2019_cheong_90,1,Control - Visit 1,10.1136/jnnp-2018-318795,,,,,5.039,0.613,
,Myo,Myo,2019_cheong_90,2,Control - Visit 2,10.1136/jnnp-2018-318795,,,,,5.29,0.501,
,Myo,Myo,2019_cheong_90,3,Control - Visit 3,10.1136/jnnp-2018-318795,,,,,5.067,0.474,
,Myo,Myo,2019_cheong_90,4,Control - Visit 1,10.1136/jnnp-2018-318795,,,,,7.903,0.678,
,Myo,Myo,2019_cheong_90,5,Control - Visit 2,10.1136/jnnp-2018-318795,,,,,8,0.742,
,Myo,Myo,2019_cheong_90,6,Control - Visit 3,10.1136/jnnp-2018-318795,,,,,7.968,1,
,Myo,Myo,2019_cheong_90,7,ALS - Visit 1,10.1136/jnnp-2018-318795,,,,,5.3,0.549,
,Myo,Myo,2019_cheong_90,8,ALS - Visit 2,10.1136/jnnp-2018-318795,,,,,5.355,0.494,
,Myo,Myo,2019_cheong_90,9,ALS - Visit 3,10.1136/jnnp-2018-318795,,,,,5.437,0.604,
,Myo,Myo,2019_cheong_90,10,ALS - Visit 1,10.1136/jnnp-2018-318795,,,,,7.616,1.134,
,Myo,Myo,2019_cheong_90,11,ALS - Visit 2,10.1136/jnnp-2018-318795,,,,,7.94,1.069,
,Myo,Myo,2019_cheong_90,12,ALS - Visit 3,10.1136/jnnp-2018-318795,,,,,8.329,1.328,
,Myo,Myo,2019_davies_29,1,High-Risk Psychosis,10.1016/j.euroneuro.2019.03.008,0.86,0.11,6.21,1.12,,,
,Myo,Myo,2019_davies_29,2,High-Risk Psychosis,10.1016/j.euroneuro.2019.03.008,0.75,0.06,8.57,1.05,,,
,Myo,Myo,2019_davies_29,3,High-Risk Psychosis,10.1016/j.euroneuro.2019.03.008,0.56,0.11,4.2,0.93,,,
,Myo,Myo,2019_davies_29,4,High-Risk Psychosis,10.1016/j.euroneuro.2019.03.008,0.9,0.12,6.68,1.28,,,
,Myo,Myo,2019_davies_29,5,High-Risk Psychosis,10.1016/j.euroneuro.2019.03.008,0.74,0.07,8.57,1.11,,,
,Myo,Myo,2019_davies_29,6,High-Risk Psychosis,10.1016/j.euroneuro.2019.03.008,0.58,0.09,4.29,0.62,,,
,Myo,Myo,2018_adanyeguh_31,2,Healthy,10.1002/nbm.3880,,,,,5.5,0.7,Estimated Bar Graph
,Myo,Myo,2018_adanyeguh_31,4,HD,10.1002/nbm.3880,,,,,5.8,1,Estimated Bar Graph
,Myo,Myo,2018_adanyeguh_31,1,Healthy,10.1002/nbm.3880,,,,,4.9,0.8,Estimated Bar Graph
,Myo,Myo,2018_adanyeguh_31,3,HD,10.1002/nbm.3880,,,,,5.2,1,Estimated Bar Graph
,Myo,Myo,2018_al-iedani_108,1,Healthy,10.1016/j.ejrad.2018.09.020,0.87,0.02,,,,,
,Myo,Myo,2018_al-iedani_108,2,Healthy,10.1016/j.ejrad.2018.09.020,0.82,0,,,,,
,Inocitol CC,Myo,2018_atagun_235,1,BD-I,10.1016/j.jad.2018.04.010,,,0.92,0.15,,,
,Inocitol CC,Myo,2018_atagun_235,2,BD-I,10.1016/j.jad.2018.04.010,,,0.57,0.12,,,
,Inocitol CC,Myo,2018_atagun_235,3,BD-II,10.1016/j.jad.2018.04.010,,,1.02,0.21,,,
,Inocitol CC,Myo,2018_atagun_235,4,BD-II,10.1016/j.jad.2018.04.010,,,0.72,0.17,,,
,Inocitol CC,Myo,2018_atagun_235,5,Control,10.1016/j.jad.2018.04.010,,,1.06,0.09,,,
,Inocitol CC,Myo,2018_atagun_235,6,Control,10.1016/j.jad.2018.04.010,,,0.67,0.09,,,
,Myo,Myo,2018_bednarik_38,1,Healthy,10.1177/0271678X17695291,,,,,5.89,0.59,
,Ino,Myo,2018_caravaggio_28,1,Healthy,10.1016/j.euroneuro.2017.12.002,,,4.78,1.05,,,
,Ino,Myo,2018_caravaggio_28,2,Healthy,10.1016/j.euroneuro.2017.12.002,,,4.33,1.39,,,
,Ino,Myo,2018_caravaggio_28,3,Healthy,10.1016/j.euroneuro.2017.12.002,,,5.74,0.91,,,
,Ino,Myo,2018_caravaggio_28,4,Healthy,10.1016/j.euroneuro.2017.12.002,,,5.63,0.62,,,
,Myo,Myo,2018_chiu_193,3,First-episode Schizophrenia,10.1016/j.schres.2017.07.021,,,,,5.13,2.65,
,Myo,Myo,2018_chiu_193,4,Healthy,10.1016/j.schres.2017.07.021,,,,,7.71,1.63,
,Myo,Myo,2018_cichocka_83,1,Healthy,10.5114/pjr.2018.74536,0.86,0.216,,,,,
,Myo,Myo,2018_cichocka_83,2,Healthy,10.5114/pjr.2018.74536,0.79,0.401,,,,,
,Myo,Myo,2018_cichocka_83,3,Healthy,10.5114/pjr.2018.74536,0.61,0.188,,,,,
,Myo,Myo,2018_cichocka_83,4,Healthy,10.5114/pjr.2018.74536,0.62,0.228,,,,,
,Myo,Myo,2018_cichocka_83,5,Healthy,10.5114/pjr.2018.74536,0.96,0.344,,,,,
,Myo,Myo,2018_cichocka_83,6,Healthy,10.5114/pjr.2018.74536,1.12,0.656,,,,,
,Myo,Myo,2018_cichocka_83,7,Healthy,10.5114/pjr.2018.74536,0.84,0.211,,,,,
,Myo,Myo,2018_cichocka_83,8,Healthy,10.5114/pjr.2018.74536,0.84,0.298,,,,,
,Myo,Myo,2018_cichocka_83,9,Healthy,10.5114/pjr.2018.74536,0.94,0.242,,,,,
,Myo,Myo,2018_cichocka_83,10,Healthy,10.5114/pjr.2018.74536,0.64,0.188,,,,,
,Myo,Myo,2018_cichocka_83,11,Healthy,10.5114/pjr.2018.74536,0.67,0.156,,,,,
,Myo,Myo,2018_cichocka_83,12,Healthy,10.5114/pjr.2018.74536,1.11,0.297,,,,,
,Myo,Myo,2018_cichocka_83,13,Healthy,10.5114/pjr.2018.74536,1.08,0.308,,,,,
,Myo,Myo,2018_cichocka_83,14,Healthy,10.5114/pjr.2018.74536,0.83,0.155,,,,,
,Myo,Myo,2018_cirstea_97,1,Healthy,10.1097/PHM.0000000000000791,,,,,4.9,0.8,
,Myo,Myo,2018_cirstea_97,2,Healthy,10.1097/PHM.0000000000000791,,,,,5.4,0.9,
,Myo,Myo,2018_cirstea_97,3,Healthy,10.1097/PHM.0000000000000791,,,,,6.7,1.6,
,Myo,Myo,2018_cirstea_97,4,Healthy,10.1097/PHM.0000000000000791,,,,,5.1,1.2,
,Myo,Myo,2018_cirstea_97,5,Healthy,10.1097/PHM.0000000000000791,,,,,5.8,1.1,
,Myo,Myo,2018_cirstea_97,6,Healthy,10.1097/PHM.0000000000000791,,,,,6.2,1.5,
,Myo,Myo,2018_cirstea_97,7,Stroke,10.1097/PHM.0000000000000791,,,,,5.5,0.9,
,Myo,Myo,2018_cirstea_97,8,Stroke,10.1097/PHM.0000000000000791,,,,,6.5,1.4,
,Myo,Myo,2018_cirstea_97,9,Stroke,10.1097/PHM.0000000000000791,,,,,6.6,1.4,
,Myo,Myo,2018_cirstea_97,10,Stroke,10.1097/PHM.0000000000000791,,,,,5.4,0.9,
,Myo,Myo,2018_cirstea_97,11,Stroke,10.1097/PHM.0000000000000791,,,,,6,1.5,
,Myo,Myo,2018_cirstea_97,12,Stroke,10.1097/PHM.0000000000000791,,,,,6.3,1.2,
,Myo,Myo,2018_de_239,1,Postpartum Depression,10.1016/j.jad.2018.07.028,1.1,0.3,,,,,
,Myo,Myo,2018_de_239,2,Postpartum Euthymic ,10.1016/j.jad.2018.07.028,1.2,0.1,,,,,
,Myo,Myo,2018_dejaeger_9,1,Painful Diabetic Polyneuropathy - Pregabalin Visit 1,10.1007/s13300-018-0460-y,,,,,2.95,1.74,
,Myo,Myo,2018_dejaeger_9,2,Painful Diabetic Polyneuropathy - Pregabalin Visit 1,10.1007/s13300-018-0460-y,,,,,2.26,1.29,
,Myo,Myo,2018_dejaeger_9,3,Painful Diabetic Polyneuropathy - Pregabalin Visit 1,10.1007/s13300-018-0460-y,,,,,2.15,0.76,
,Myo,Myo,2018_dejaeger_9,4,Painful Diabetic Polyneuropathy - Pregabalin Visit 1,10.1007/s13300-018-0460-y,,,,,2.85,0.93,
,Myo,Myo,2018_dejaeger_9,5,Painful Diabetic Polyneuropathy - Pregabalin Visit 3,10.1007/s13300-018-0460-y,,,,,1.72,0.83,
,Myo,Myo,2018_dejaeger_9,6,Painful Diabetic Polyneuropathy - Pregabalin Visit 3,10.1007/s13300-018-0460-y,,,,,2.17,0.76,
,Myo,Myo,2018_dejaeger_9,7,Painful Diabetic Polyneuropathy - Pregabalin Visit 3,10.1007/s13300-018-0460-y,,,,,2.49,1.01,
,Myo,Myo,2018_dejaeger_9,8,Painful Diabetic Polyneuropathy - Pregabalin Visit 3,10.1007/s13300-018-0460-y,,,,,2.52,1.13,
,Myo,Myo,2018_dejaeger_9,9,Painful Diabetic Polyneuropathy - Pregabalin Visit 5,10.1007/s13300-018-0460-y,,,,,2.73,1.55,
,Myo,Myo,2018_dejaeger_9,10,Painful Diabetic Polyneuropathy - Pregabalin Visit 5,10.1007/s13300-018-0460-y,,,,,1.91,0.59,
,Myo,Myo,2018_dejaeger_9,11,Painful Diabetic Polyneuropathy - Pregabalin Visit 5,10.1007/s13300-018-0460-y,,,,,2.17,0.82,
,Myo,Myo,2018_dejaeger_9,12,Painful Diabetic Polyneuropathy - Pregabalin Visit 5,10.1007/s13300-018-0460-y,,,,,2.55,0.88,
,Myo,Myo,2018_dejaeger_9,13,Painful Diabetic Polyneuropathy - Pregabalin Visit 7,10.1007/s13300-018-0460-y,,,,,1.88,1.1,
,Myo,Myo,2018_dejaeger_9,14,Painful Diabetic Polyneuropathy - Pregabalin Visit 7,10.1007/s13300-018-0460-y,,,,,2.13,0.97,
,Myo,Myo,2018_dejaeger_9,15,Painful Diabetic Polyneuropathy - Pregabalin Visit 7,10.1007/s13300-018-0460-y,,,,,2.63,0.82,
,Myo,Myo,2018_dejaeger_9,16,Painful Diabetic Polyneuropathy - Pregabalin Visit 7,10.1007/s13300-018-0460-y,,,,,2.33,0.96,
,Myo,Myo,2018_dejaeger_9,17,Painful Diabetic Polyneuropathy - Placebo Visit 1,10.1007/s13300-018-0460-y,,,,,2.42,1.59,
,Myo,Myo,2018_dejaeger_9,18,Painful Diabetic Polyneuropathy - Placebo Visit 1,10.1007/s13300-018-0460-y,,,,,2.21,0.68,
,Myo,Myo,2018_dejaeger_9,19,Painful Diabetic Polyneuropathy - Placebo Visit 1,10.1007/s13300-018-0460-y,,,,,2.29,1.18,
,Myo,Myo,2018_dejaeger_9,20,Painful Diabetic Polyneuropathy - Placebo Visit 1,10.1007/s13300-018-0460-y,,,,,2.81,1.17,
,Myo,Myo,2018_dejaeger_9,21,Painful Diabetic Polyneuropathy - Placebo Visit 3,10.1007/s13300-018-0460-y,,,,,2.32,0.83,
,Myo,Myo,2018_dejaeger_9,22,Painful Diabetic Polyneuropathy - Placebo Visit 3,10.1007/s13300-018-0460-y,,,,,2.21,0.82,
,Myo,Myo,2018_dejaeger_9,23,Painful Diabetic Polyneuropathy - Placebo Visit 3,10.1007/s13300-018-0460-y,,,,,2.67,1.14,
,Myo,Myo,2018_dejaeger_9,24,Painful Diabetic Polyneuropathy - Placebo Visit 3,10.1007/s13300-018-0460-y,,,,,2.21,0.89,
,Myo,Myo,2018_dejaeger_9,25,Painful Diabetic Polyneuropathy - Placebo Visit 5,10.1007/s13300-018-0460-y,,,,,2.39,0.79,
,Myo,Myo,2018_dejaeger_9,26,Painful Diabetic Polyneuropathy - Placebo Visit 5,10.1007/s13300-018-0460-y,,,,,1.92,1.36,
,Myo,Myo,2018_dejaeger_9,27,Painful Diabetic Polyneuropathy - Placebo Visit 5,10.1007/s13300-018-0460-y,,,,,2.34,0.97,
,Myo,Myo,2018_dejaeger_9,28,Painful Diabetic Polyneuropathy - Placebo Visit 5,10.1007/s13300-018-0460-y,,,,,2.47,1.08,
,Myo,Myo,2018_dejaeger_9,29,Painful Diabetic Polyneuropathy - Placebo Visit 7,10.1007/s13300-018-0460-y,,,,,2.12,0.86,
,Myo,Myo,2018_dejaeger_9,30,Painful Diabetic Polyneuropathy - Placebo Visit 7,10.1007/s13300-018-0460-y,,,,,2.06,0.93,
,Myo,Myo,2018_dejaeger_9,31,Painful Diabetic Polyneuropathy - Placebo Visit 7,10.1007/s13300-018-0460-y,,,,,2.56,1.01,
,Myo,Myo,2018_dejaeger_9,32,Painful Diabetic Polyneuropathy - Placebo Visit 7,10.1007/s13300-018-0460-y,,,,,2.46,0.7,
,Myo,Myo,2018_dejaeger_9,33,Painful Diabetic Polyneuropathy - Pregabalin 0 mg,10.1007/s13300-018-0460-y,,,,,2.42,1.21,
,Myo,Myo,2018_dejaeger_9,34,Painful Diabetic Polyneuropathy - Pregabalin 0 mg,10.1007/s13300-018-0460-y,,,,,2.12,1.01,
,Myo,Myo,2018_dejaeger_9,35,Painful Diabetic Polyneuropathy - Pregabalin 0 mg,10.1007/s13300-018-0460-y,,,,,2.47,1.14,
,Myo,Myo,2018_dejaeger_9,36,Painful Diabetic Polyneuropathy - Pregabalin 0 mg,10.1007/s13300-018-0460-y,,,,,2.5,0.89,
,Myo,Myo,2018_dejaeger_9,37,Painful Diabetic Polyneuropathy - Pregabalin 75 mg,10.1007/s13300-018-0460-y,,,,,2.04,0.85,
,Myo,Myo,2018_dejaeger_9,38,Painful Diabetic Polyneuropathy - Pregabalin 75 mg,10.1007/s13300-018-0460-y,,,,,2.38,0.89,
,Myo,Myo,2018_dejaeger_9,39,Painful Diabetic Polyneuropathy - Pregabalin 75 mg,10.1007/s13300-018-0460-y,,,,,2.61,1.25,
,Myo,Myo,2018_dejaeger_9,40,Painful Diabetic Polyneuropathy - Pregabalin 75 mg,10.1007/s13300-018-0460-y,,,,,2.37,0.88,
,Myo,Myo,2018_dejaeger_9,41,Painful Diabetic Polyneuropathy - Pregabalin 225 mg,10.1007/s13300-018-0460-y,,,,,2.23,1.1,
,Myo,Myo,2018_dejaeger_9,42,Painful Diabetic Polyneuropathy - Pregabalin 225 mg,10.1007/s13300-018-0460-y,,,,,1.92,0.88,
,Myo,Myo,2018_dejaeger_9,43,Painful Diabetic Polyneuropathy - Pregabalin 225 mg,10.1007/s13300-018-0460-y,,,,,2.38,0.95,
,Myo,Myo,2018_dejaeger_9,44,Painful Diabetic Polyneuropathy - Pregabalin 225 mg,10.1007/s13300-018-0460-y,,,,,2.58,0.86,
,Myo,Myo,2018_dejaeger_9,45,Painful Diabetic Polyneuropathy - Pregabalin 450 mg,10.1007/s13300-018-0460-y,,,,,1.58,0.94,
,Myo,Myo,2018_dejaeger_9,46,Painful Diabetic Polyneuropathy - Pregabalin 450 mg,10.1007/s13300-018-0460-y,,,,,1.59,0.85,
,Myo,Myo,2018_dejaeger_9,47,Painful Diabetic Polyneuropathy - Pregabalin 450 mg,10.1007/s13300-018-0460-y,,,,,2.43,1.09,
,Myo,Myo,2018_dejaeger_9,48,Painful Diabetic Polyneuropathy - Pregabalin 450 mg,10.1007/s13300-018-0460-y,,,,,2.25,0.99,
,Myo,Myo,2018_ding_38,1,Healthy - Pre-fasting,10.1177/0271678X17697721,,,5.22,0.84,,,
,Myo,Myo,2018_ding_38,2,Healthy - Pre-fasting,10.1177/0271678X17697721,,,5.53,1.28,,,
,Myo,Myo,2018_ding_38,3,Healthy - Pre-fasting,10.1177/0271678X17697721,,,4.99,0.77,,,
,Myo,Myo,2018_ding_38,4,Healthy - Pre-fasting,10.1177/0271678X17697721,,,5.47,0.79,,,
,Myo,Myo,2018_ding_38,5,Healthy - Pre-fasting,10.1177/0271678X17697721,,,4.86,0.73,,,
,Myo,Myo,2018_ding_38,6,Healthy - Pre-fasting,10.1177/0271678X17697721,,,4.92,0.75,,,
,Myo,Myo,2018_ding_38,7,Healthy - Pre-fasting,10.1177/0271678X17697721,,,4.94,0.7,,,
,Myo,Myo,2018_ding_38,8,Healthy - Pre-fasting,10.1177/0271678X17697721,,,4.98,0.7,,,
,Myo,Myo,2018_ding_38,9,Healthy - Pre-fasting,10.1177/0271678X17697721,,,5.33,0.64,,,
,Myo,Myo,2018_ding_38,10,Healthy - Post-fasting,10.1177/0271678X17697721,,,4.79,1.01,,,
,Myo,Myo,2018_ding_38,11,Healthy - Post-fasting,10.1177/0271678X17697721,,,5.24,1.18,,,
,Myo,Myo,2018_ding_38,12,Healthy - Post-fasting,10.1177/0271678X17697721,,,4.77,0.64,,,
,Myo,Myo,2018_ding_38,13,Healthy - Post-fasting,10.1177/0271678X17697721,,,5.29,1.07,,,
,Myo,Myo,2018_ding_38,14,Healthy - Post-fasting,10.1177/0271678X17697721,,,4.55,0.59,,,
,Myo,Myo,2018_ding_38,15,Healthy - Post-fasting,10.1177/0271678X17697721,,,4.66,0.85,,,
,Myo,Myo,2018_ding_38,16,Healthy - Post-fasting,10.1177/0271678X17697721,,,4.84,0.51,,,
,Myo,Myo,2018_ding_38,17,Healthy - Post-fasting,10.1177/0271678X17697721,,,4.69,0.46,,,
,Myo,Myo,2018_ding_38,18,Healthy - Post-fasting,10.1177/0271678X17697721,,,5.22,0.63,,,
,Myo,Myo,2018_ding_38,19,Healthy - Non-fasting,10.1177/0271678X17697721,,,5,0.6,,,
,Myo,Myo,2018_ding_38,20,Healthy - Non-fasting,10.1177/0271678X17697721,,,5.48,1.02,,,
,Myo,Myo,2018_ding_38,21,Healthy - Non-fasting,10.1177/0271678X17697721,,,5.33,0.73,,,
,Myo,Myo,2018_ding_38,22,Healthy - Non-fasting,10.1177/0271678X17697721,,,5.54,0.66,,,
,Myo,Myo,2018_ding_38,23,Healthy - Non-fasting,10.1177/0271678X17697721,,,4.74,0.6,,,
,Myo,Myo,2018_ding_38,24,Healthy - Non-fasting,10.1177/0271678X17697721,,,5.09,0.58,,,
,Myo,Myo,2018_ding_38,25,Healthy - Non-fasting,10.1177/0271678X17697721,,,4.81,0.54,,,
,Myo,Myo,2018_ding_38,26,Healthy - Non-fasting,10.1177/0271678X17697721,,,5.05,0.69,,,
,Myo,Myo,2018_ding_38,27,Healthy - Non-fasting,10.1177/0271678X17697721,,,5.59,0.85,,,
,Myo,Myo,2017_aleks_282,1,Control - Baseline,10.1148/radiol.2016152083,0.3,0.01,,,,,
,Myo,Myo,2017_aleks_282,2,Control - Follow-Up,10.1148/radiol.2016152083,0.29,0.02,,,,,
,Myo,Myo,2017_aleks_282,3,Cervical Spondylotic Myelopathy - Preoperative,10.1148/radiol.2016152083,0.32,0.01,,,,,
,Myo,Myo,2017_aleks_282,4,Cervical Spondylotic Myelopathy - Postoperative,10.1148/radiol.2016152083,0.28,0.02,,,,,
,Myo,Myo,2018_egerton_23,1,Healthy - Baseline,10.1038/s41380-018-0082-9,0.77,0.14,,,,,
,Myo,Myo,2018_egerton_23,2,Healthy - Baseline,10.1038/s41380-018-0082-9,0.72,0.06,,,,,
,Myo,Myo,2018_egerton_23,3,Healthy - Baseline,10.1038/s41380-018-0082-9,0.72,0.07,,,,,
,Myo,Myo,2018_egerton_23,4,Healthy - Baseline,10.1038/s41380-018-0082-9,0.58,0.1,,,,,
,Myo,Myo,2018_egerton_23,5,Healthy - Baseline,10.1038/s41380-018-0082-9,0.64,0.1,,,,,
,Myo,Myo,2018_egerton_23,6,Healthy - Baseline,10.1038/s41380-018-0082-9,0.65,0.08,,,,,
,Myo,Myo,2018_egerton_23,7,Healthy - After Amisulpride,10.1038/s41380-018-0082-9,0.76,0.1,,,,,
,Myo,Myo,2018_egerton_23,8,Healthy - After Amisulpride,10.1038/s41380-018-0082-9,0.69,0.1,,,,,
,Myo,Myo,2018_egerton_23,9,Healthy - After Amisulpride,10.1038/s41380-018-0082-9,0.72,0.03,,,,,
