Empty,Complete,Download,Reference,ID,Control_ID,Treatment,Group,Additional_Group_Description,Visit,Intervention,DOI,Title,Tesla,Scanner_Manufacturer,Scanner_Model,N_Exclusions,N_Total,Female,Male,Age,Age_Std,Water_Supp,Lipid_Supp,Localization,Multi-Scan_Method,Water_Reference,Bandwidth (Hz),Vector-Size,N_Averages,TR (ms),N_TR,TE (ms),N_TE,TI (ms),N_TI,Voxel_Region,Left/Right/Both,Preprocessing,Metab-Nulled/Cycled,Fitting,Segmentation,Partial_Volume,Relaxation,Tissue,GM,GM_Std,WM,WM_Std,CSF,CSF_Std,Voxel_X,Voxel_Y,Voxel_Z,Volume,Contact,Notes,Site
,X,X,2019_boban_27,12,No Control,0,Control,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,41,50,4,46,36.56,7.44,,,PRESS,,0,,,,1700,1,135/30,2,,0,Posterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,13,1,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Frontal,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,14,2,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Frontal,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,15,3,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Ventral Anterior Cingulate,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,16,4,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Ventral Anterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,17,5,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Deep Frontal,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,18,6,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Deep Frontal,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,19,7,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Dorsal Anterior Cingulate,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,20,8,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Dorsal Anterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,21,9,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Parietal,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,22,10,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Parietal,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,23,11,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Posterior Cingulate,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,24,12,0,HIV,,,,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,19,28,2,26,35.21,7.71,,,PRESS,,0,,,,1700,1,135/30,2,,0,Posterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,25,1,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Frontal,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,26,2,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Frontal,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,27,3,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Ventral Anterior Cingulate,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,28,4,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Ventral Anterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,29,5,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Deep Frontal,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,30,6,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Deep Frontal,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,31,7,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Dorsal Anterior Cingulate,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,32,8,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Dorsal Anterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,33,9,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Parietal,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,34,10,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Parietal,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,35,11,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Posterior Cingulate,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,36,12,0,HIV,cART,,cART,10.3174/ajnr.A5160,HIV-associated neurodegeneration and neuroimmunity: multivoxel MR spectroscopy study in drug-naïve and treated patients,3,Siemens,Trio,31,32,4,28,41.97,10.12,,,PRESS,,0,,,,1700,1,135/30,2,,0,Posterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,,
,X,X,2019_boban_27,37,1,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Frontal,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,38,2,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Frontal,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,39,3,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Ventral Anterior Cingulate,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,40,4,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Ventral Anterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,41,5,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Deep Frontal,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,42,6,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Deep Frontal,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,43,7,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Dorsal Anterior Cingulate,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,44,8,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Dorsal Anterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,45,9,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Parietal,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,46,10,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Subcortical Parietal,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,47,11,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Posterior Cingulate,Right,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_boban_27,48,12,0,HIV,cART_Long,,cART_Long,10.1038/s41598-019-56330-0,Neurometabolic Remodeling in Chronic Hiv Infection: a Five-Year Follow-up Multi-Voxel Mrs Study.,3,Siemens,Trio,19,19,0,19,45.16,11.47,,,PRESS,,0,,,,1700,1,135/30,2,,0,Posterior Cingulate,Left,Siemens,0,Siemens,,0,0,,,,,,,,10,10,10,1,,Slight changes to values from 2019_boban_27 (Possibly due to regressor?). Still using the original values as baseline. See 2019_boban_9 and 2019_boban_27,
,X,X,2019_borgan_9,1,No Control,0,Control,,,,10.1038/s41598-019-45018-0,Glutamate levels in the anterior cingulate cortex in un-medicated first episode psychosis: a proton magnetic resonance spectroscopy study.,3,GE,MR750/Signa HDxt,65,65,18,47,25.85,4.87,GE,,PRESS,,1,,,,2000,1,30,1,,0,Anterior Cingulate,Both,LCModel,0,LCModel,In-House,1,1,,,,,,,,20,20,20,8,faith.borgan@kcl.ac.uk; oliver.howes@kcl.ac.uk,Requested All Metabolites (Publication only lists Glx and NAA),
,X,X,2019_borgan_9,2,1,0,Psychosis,,,,10.1038/s41598-019-45018-0,Glutamate levels in the anterior cingulate cortex in un-medicated first episode psychosis: a proton magnetic resonance spectroscopy study.,3,GE,MR750/Signa HDxt,46,46,8,38,26.18,4.42,GE,,PRESS,,1,,,,2000,1,30,1,,0,Anterior Cingulate,Both,LCModel,0,LCModel,In-House,1,1,,,,,,,,20,20,20,8,faith.borgan@kcl.ac.uk; oliver.howes@kcl.ac.uk,Requested All Metabolites (Publication only lists Glx and NAA),
,X,X,2019_borgelt_21,1,No Control,0,Bipolar,First Episode,,,10.1111/bdi.12782,Neurophysiological effects of multiple mood episodes in bipolar disorder.,4,Varian,Unity INOVA,52,52,28,24,19,5,VAPOR,,PRESS,,1,,,64,2000,1,23,1,,0,Anterior Cingulate,Both,LCModel,0,LCModel,SPM,1,1,,,,,,,,20,20,20,8,,,
,X,X,2019_borgelt_21,2,No Control,0,Bipolar,First Episode,,,10.1111/bdi.12782,Neurophysiological effects of multiple mood episodes in bipolar disorder.,4,Varian,Unity INOVA,52,52,28,24,19,5,VAPOR,,PRESS,,1,,,64,2000,1,23,1,,0,Ventral Lateral PFC,Right,LCModel,0,LCModel,SPM,1,1,,,,,,,,20,20,20,8,,,
,X,X,2019_borgelt_21,3,No Control,0,Bipolar,First Episode,,,10.1111/bdi.12782,Neurophysiological effects of multiple mood episodes in bipolar disorder.,4,Varian,Unity INOVA,52,52,28,24,19,5,VAPOR,,PRESS,,1,,,64,2000,1,23,1,,0,Ventral Lateral PFC,Left,LCModel,0,LCModel,SPM,1,1,,,,,,,,20,20,20,8,,,
,X,X,2019_borgelt_21,4,No Control,0,Bipolar,Multiple Episodes,,,10.1111/bdi.12782,Neurophysiological effects of multiple mood episodes in bipolar disorder.,4,Varian,Unity INOVA,54,54,30,22,32,11,VAPOR,,PRESS,,1,,,64,2000,1,23,1,,0,Anterior Cingulate,Both,LCModel,0,LCModel,SPM,1,1,,,,,,,,20,20,20,8,,,
,X,X,2019_borgelt_21,5,No Control,0,Bipolar,Multiple Episodes,,,10.1111/bdi.12782,Neurophysiological effects of multiple mood episodes in bipolar disorder.,4,Varian,Unity INOVA,54,54,30,22,32,11,VAPOR,,PRESS,,1,,,64,2000,1,23,1,,0,Ventral Lateral PFC,Both,LCModel,0,LCModel,SPM,1,1,,,,,,,,20,20,20,8,,,
,X,X,2019_borgelt_21,6,No Control,0,Bipolar,Multiple Episodes,,,10.1111/bdi.12782,Neurophysiological effects of multiple mood episodes in bipolar disorder.,4,Varian,Unity INOVA,54,54,30,22,32,11,VAPOR,,PRESS,,1,,,64,2000,1,23,1,,0,Ventral Lateral PFC,Both,LCModel,0,LCModel,SPM,1,1,,,,,,,,20,20,20,8,,,
,X,X,2019_bossong_76,1,No Control,0,Control,,,,10.1001/jamapsychiatry.2018.3252,Association of Hippocampal Glutamate Levels With Adverse Outcomes in Individuals at Clinical High Risk for Psychosis.,3,GE,HDx,30,30,16,14,24.7,3.8,CHESS,,PRESS,,1,,,96,3000,1,30,1,,0,Hippocampus,Left,LCModel,0,LCModel,SPM,1,1,,0.64,0.07,0.33,0.08,0.03,0.02,20,20,15,6,,,
,X,X,2019_bossong_76,2,1,0,Psychosis,High-Risk,,,10.1001/jamapsychiatry.2018.3252,Association of Hippocampal Glutamate Levels With Adverse Outcomes in Individuals at Clinical High Risk for Psychosis.,3,GE,HDx,74,74,31,43,22.5,3.7,CHESS,,PRESS,,1,,,96,3000,1,30,1,,0,Hippocampus,Left,LCModel,0,LCModel,SPM,1,1,,0.64,0.07,0.33,0.08,0.03,0.02,20,20,15,6,,,
,X,X,2019_bossong_76,3,1,0,Psychosis,,,,10.1001/jamapsychiatry.2018.3252,Association of Hippocampal Glutamate Levels With Adverse Outcomes in Individuals at Clinical High Risk for Psychosis.,3,GE,HDx,12,12,5,7,22.1,2.8,CHESS,,PRESS,,1,,,96,3000,1,30,1,,0,Hippocampus,Left,LCModel,0,LCModel,SPM,1,1,,0.65,0.08,0.31,0.08,0.04,0.02,20,20,15,6,,,
,X,X,2019_branzoli_21,1,No Control,0,Control,,,,10.1093/neuonc/noz031,Cystathionine as a marker for 1p/19q codeleted gliomas by in vivo magnetic resonance spectroscopy.,3,Siemens,Verio,31,31,14,17,44,22-68,,,PRESS,MEGA,1,,,128,2000,1,68,1,,0,Tumor,N/A,LCModel,0,LCModel,,0,1,,,,,,,,,,,0,,,
,X,X,2019_branzoli_21,2,1,0,Cancer,1p/19q codeleted,,,10.1093/neuonc/noz031,Cystathionine as a marker for 1p/19q codeleted gliomas by in vivo magnetic resonance spectroscopy.,3,Siemens,Verio,31,31,14,17,44,22-68,,,PRESS,MEGA,1,,,128,2000,1,68,1,,0,Tumor,N/A,LCModel,0,LCModel,,0,1,,,,,,,,,,,0,,,
,X,X,2019_branzoli_21,3,1,0,Cancer,1p/19q non-codeleted,,,10.1093/neuonc/noz031,Cystathionine as a marker for 1p/19q codeleted gliomas by in vivo magnetic resonance spectroscopy.,3,Siemens,Verio,31,31,14,17,44,22-68,,,PRESS,MEGA,1,,,128,2000,1,68,1,,0,Tumor,N/A,LCModel,0,LCModel,,0,1,,,,,,,,,,,0,,,
,X,X,2019_branzoli_82,1,No Control,0,Cancer,,,1p/19q codeleted,10.1002/mrm.27810,In vivo (1) H MRS detection of cystathionine in human brain tumors.,3,Siemens,Verio,15,15,7,8,46,32-68,VAPOR,,PRESS,MEGA,1,,,128,2000,1,68,1,,0,Tumor,N/A,LCModel,0,LCModel,ITK‐SNAP,1,1,,,,,,,,,,,0,,,
,X,X,2019_brown_29,1,No Control,0,Periphery,Corticosteroid Treated Outpatients,Pre,Placebo,10.1016/j.euroneuro.2018.12.012,"A randomized, double-blind, placebo-controlled trial of lamotrigine for prescription corticosteroid effects on the human hippocampus",3,Philips,,21,21,10,11,44.05,9.77,Philips,,PRESS,,,2500,2048,256,2000,1,112,1,,0,Hippocampus,Left,LCModel,0,LCModel,Custom,1,1,,,,,,,,40,13,13,6.76,,,
,X,X,2019_brown_29,2,No Control,0,Periphery,Corticosteroid Treated Outpatients,Pre,Placebo,10.1016/j.euroneuro.2018.12.012,"A randomized, double-blind, placebo-controlled trial of lamotrigine for prescription corticosteroid effects on the human hippocampus",3,Philips,,21,21,10,11,44.05,9.77,Philips,,PRESS,,,2500,2048,256,2000,1,112,1,,0,Hippocampus,Right,LCModel,0,LCModel,Custom,1,1,,,,,,,,40,13,13,6.76,,,
,X,X,2019_brown_29,3,No Control,0,Periphery,Corticosteroid Treated Outpatients,Post,Placebo,10.1016/j.euroneuro.2018.12.012,"A randomized, double-blind, placebo-controlled trial of lamotrigine for prescription corticosteroid effects on the human hippocampus",3,Philips,,21,21,10,11,44.05,9.77,Philips,,PRESS,,,2500,2048,256,2000,1,112,1,,0,Hippocampus,Left,LCModel,0,LCModel,Custom,1,1,,,,,,,,40,13,13,6.76,,,
,X,X,2019_brown_29,4,No Control,0,Periphery,Corticosteroid Treated Outpatients,Post,Placebo,10.1016/j.euroneuro.2018.12.012,"A randomized, double-blind, placebo-controlled trial of lamotrigine for prescription corticosteroid effects on the human hippocampus",3,Philips,,21,21,10,11,44.05,9.77,Philips,,PRESS,,,2500,2048,256,2000,1,112,1,,0,Hippocampus,Right,LCModel,0,LCModel,Custom,1,1,,,,,,,,40,13,13,6.76,,,
,X,X,2019_brown_29,5,1,1,Periphery,Corticosteroid Treated Outpatients,Pre,Lamotrigine (Corticosteroid),10.1016/j.euroneuro.2018.12.012,"A randomized, double-blind, placebo-controlled trial of lamotrigine for prescription corticosteroid effects on the human hippocampus",3,Philips,,17,17,9,10,43.58,11.9,Philips,,PRESS,,,2500,2048,256,2000,1,112,1,,0,Hippocampus,Left,LCModel,0,LCModel,Custom,1,1,,,,,,,,40,13,13,6.76,,,
,X,X,2019_brown_29,6,2,1,Periphery,Corticosteroid Treated Outpatients,Pre,Lamotrigine (Corticosteroid),10.1016/j.euroneuro.2018.12.012,"A randomized, double-blind, placebo-controlled trial of lamotrigine for prescription corticosteroid effects on the human hippocampus",3,Philips,,17,17,9,10,43.58,11.9,Philips,,PRESS,,,2500,2048,256,2000,1,112,1,,0,Hippocampus,Right,LCModel,0,LCModel,Custom,1,1,,,,,,,,40,13,13,6.76,,,
,X,X,2019_brown_29,7,3,1,Periphery,Corticosteroid Treated Outpatients,Post,Lamotrigine (Corticosteroid),10.1016/j.euroneuro.2018.12.012,"A randomized, double-blind, placebo-controlled trial of lamotrigine for prescription corticosteroid effects on the human hippocampus",3,Philips,,19,19,9,10,43.58,11.9,Philips,,PRESS,,,2500,2048,256,2000,1,112,1,,0,Hippocampus,Left,LCModel,0,LCModel,Custom,1,1,,,,,,,,40,13,13,6.76,,,
