Metabolite,Name,PPM,Reference,ID,DOI,Subject,Tesla,T2,StdDev,R2,Notes,Old_Name,Old_ID
NAA,NAA_CH3,,2008_kirov_60,29,10.1002/mrm.21715,Human,3,493,162,2.0284,Occipital,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,30,10.1002/mrm.21715,Human,3,389,134,2.5707,Corona Radiata,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,31,10.1002/mrm.21715,Human,3,280,46.67,3.5714,Caudate,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,32,10.1002/mrm.21715,Human,3,285,21.21,3.5088,Thalamus,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,33,10.1002/mrm.21715,Human,3,215,25.46,4.6512,Cingulate,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,34,10.1002/mrm.21715,Human,3,255,11.31,3.9216,Globus Pallidus,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,35,10.1002/mrm.21715,Human,3,223,21.21,4.4843,Putamen,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,36,10.1002/mrm.21715,Human,3,314,21.21,3.1847,Splenium,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,37,10.1002/mrm.21715,Human,3,310,77.78,3.2258,Genu,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,38,10.1002/mrm.21715,Human,3,391,18.38,2.5575,Centrum Semiovale,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,39,10.1002/mrm.21715,Human,3,360,25.46,2.7778,Occipital,"Kirov et al., 2008",
NAA,NAA_CH3,,2008_kirov_60,40,10.1002/mrm.21715,Human,3,383,31.11,2.611,Corona Radiata,"Kirov et al., 2008",
NAA,NAA_CH3,2.02,2008_li_28,1,10.1002/jmri.21453,Human,3,249,53,4.0161,,"Li et al., 2008",C
NAA,NAA_CH3,,2012_li,1,10.4172/2155-9937.S1-002,Human,3,262,37,3.8168,,"Li et al., 2012",B
NAA,NAA_CH3,2.01,2015_madan_73,1,10.1002/mrm.25352,Human,3,291,36,3.4364,Control,"Madan et al., 2015",A
NAA,NAA_CH3,2.01,2015_madan_73,2,10.1002/mrm.25352,Human,3,262,28,3.8168,Low Grade Tumor,"Madan et al., 2015",B
NAA,NAA_CH3,2.01,2015_madan_73,3,10.1002/mrm.25352,Human,3,256,41,3.9063,High Grade Tumor,"Madan et al., 2015",C
NAA,NAA_CH3,2.01,2001_mlynarik_14,1,10.1002/nbm.713,Human,3,247,42.49,4.0486,,"Mlyanarik et al., 2001",A
NAA,NAA_CH3,2.01,2001_mlynarik_14,2,10.1002/nbm.713,Human,3,295,64.85,3.3898,,"Mlyanarik et al., 2001",B
NAA,NAA_CH3,,2021_nosrati_85,1,10.1002/mrm.28644,Human,3,263.16,32.55,3.8,,,
NAA,NAA_CH3,,2021_nosrati_85,2,10.1002/mrm.28644,Human,3,255.75,132.47,3.9101,,,
NAA,NAA_CH3,,2021_nosrati_85,3,10.1002/mrm.28644,Human,3,255.75,56.9,3.9101,,,
NAA,NAA_CH3,,2014_prescot_27,1,10.1002/nbm.3115,Human,3,256,19,3.9063,,,
NAA,NAA_CH3,,2014_prescot_27,2,10.1002/nbm.3115,Human,3,278,16,3.5971,,,
NAA,NAA_CH3,2.02,2004_traber_19,4,10.1002/jmri.20053,Human,3,301,18,3.3223,,"Traber et al., 2004",E
NAA,NAA_CH3,2.02,2004_traber_19,5,10.1002/jmri.20053,Human,3,247,13,4.0486,,"Traber et al., 2004",F
NAA,NAA_CH3,2.02,2004_traber_19,6,10.1002/jmri.20053,Human,3,254,15,3.937,,"Traber et al., 2004",G
NAA,NAA_CH3,2.02,2004_traber_19,7,10.1002/jmri.20053,Human,3,279,16,3.5842,,"Traber et al., 2004",H
NAA,NAA_CH3,2.02,2004_traber_19,8,10.1002/jmri.20053,Human,3,221,18,4.5249,,"Traber et al., 2004",I
NAA,NAA_CH3,2.02,2004_traber_19,9,10.1002/jmri.20053,Human,3,287,14,3.4843,,"Traber et al., 2004",J
NAA,NAA_CH3,,2007_tsai_57,1,10.1002/mrm.21225,Human,3,295,12,3.3898,,"Tsai et al., 2007",A
NAA,NAA_CH3,,2007_tsai_57,2,10.1002/mrm.21225,Human,3,287,16,3.4843,,"Tsai et al., 2007",B
NAA,NAA_CH3,,2007_tsai_57,3,10.1002/mrm.21225,Human,3,235,18,4.2553,,"Tsai et al., 2007",C
NAA,NAA_CH3,,2007_tsai_57,4,10.1002/mrm.21225,Human,3,238,12,4.2017,,"Tsai et al., 2007",D
NAA,NAA_CH3,,2007_tsai_57,5,10.1002/mrm.21225,Human,3,262,13,3.8168,,"Tsai et al., 2007",E
tNAA,NAA_CH3,,2009_tuncskarka_48,1,10.1016/j.neuroimage.2009.06.061,Human,3,338.57,26.74,2.9536,,,
tNAA,NAA_CH3,,2009_tuncskarka_48,2,10.1016/j.neuroimage.2009.06.061,Human,3,316.98,32.18,3.1548,,,
NAA,NAA_CH3,2.008,2018_wyss_80,1,10.1002/mrm.27067,Human,3,343,34,2.9155,,"Wyss et al., 2018",A
NAA,NAA_CH3,2.008,2018_wyss_80,2,10.1002/mrm.27067,Human,3,263,43,3.8023,,"Wyss et al., 2018",B
NAA,NAA_CH3,2.008,2018_wyss_80,3,10.1002/mrm.27067,Human,3,253,64,3.9526,,"Wyss et al., 2018",C
NAA,NAA_CH3,2.02,2007_zaaraoui_57,1,10.1002/mrm.21250,Human,3,254,70.71,3.937,Caudate,"Zaaraoui et al., 2007",A
NAA,NAA_CH3,2.02,2007_zaaraoui_57,2,10.1002/mrm.21250,Human,3,229,42.43,4.3668,Thalamus,"Zaaraoui et al., 2007",B
NAA,NAA_CH3,2.02,2007_zaaraoui_57,3,10.1002/mrm.21250,Human,3,216,45.25,4.6296,Cingulate,"Zaaraoui et al., 2007",C
NAA,NAA_CH3,2.02,2007_zaaraoui_57,4,10.1002/mrm.21250,Human,3,284,48.08,3.5211,Splenium,"Zaaraoui et al., 2007",D
NAA,NAA_CH3,2.02,2007_zaaraoui_57,5,10.1002/mrm.21250,Human,3,234,65.05,4.2735,Genu,"Zaaraoui et al., 2007",E
NAA,NAA_CH3,2.02,2007_zaaraoui_57,6,10.1002/mrm.21250,Human,3,263,19.8,3.8023,Centrum Semiovale,"Zaaraoui et al., 2007",F
NAA,NAA_CH3,2.02,2007_zaaraoui_57,7,10.1002/mrm.21250,Human,3,268,28.28,3.7313,Parietal,"Zaaraoui et al., 2007",G
NAA,NAA_CH3,2.02,2007_zaaraoui_57,8,10.1002/mrm.21250,Human,3,262,36.77,3.8168,Occipital,"Zaaraoui et al., 2007",H
NAA,NAA_CH3,,2015_zhang_76,1,10.1002/mrm.25922,Human,3,318,8,3.1447,,"Zhang et al., 2015",A
NAA,NAA_CH3,,2015_zhang_76,2,10.1002/mrm.25922,Human,3,287,6,3.4843,,"Zhang et al., 2015",B
NAA,NAA_CH3,,2022_chen,1,10.1093/schbul/sbab149,Human,4,261.28,25.04,3.8273,,,
NAA,NAA_CH3,,2022_chen,2,10.1093/schbul/sbab149,Human,4,278.24,20.64,3.594,,,
NAA,NAA_CH3,,2022_chen,3,10.1093/schbul/sbab149,Human,4,277.28,42.24,3.6065,,,
NAA,NAA_CH3,,2022_chen,4,10.1093/schbul/sbab149,Human,4,256.48,33.92,3.8989,,,
NAA,NAA_CH3,,2022_chen,5,10.1093/schbul/sbab149,Human,4,257.28,27.36,3.8868,,,
NAA,NAA_CH3,,2022_chen,6,10.1093/schbul/sbab149,Human,4,260,26.4,3.8462,,,
NAA,NAA_CH3,,2022_chen,7,10.1093/schbul/sbab149,Human,4,271.2,42.24,3.6873,,,
NAA,NAA_CH3,,2022_chen,8,10.1093/schbul/sbab149,Human,4,256.96,19.02,3.8917,,,
NAA,NAA_CH3,2.01,2006_degraaf_56,1,10.1002/mrm.20946,Rat,4,391.9,15.1,2.5517,,"de Graaf et al., 2006",D
NAA,NAA_CH3,2.01,2012_deelchand_67,1,10.1002/mrm.23080,Human,4,264,9,3.7879,,"Deelchand et al., 2012",A
NAA,NAA_CH3,,2012_du_137,1,10.1016/j.schres.2012.01.026,Human,4,209.5,23.8,4.7733,,,
NAA,NAA_CH3,,2012_du_137,2,10.1016/j.schres.2012.01.026,Human,4,189.7,23.3,5.2715,,,
NAA,NAA_CH3,,2011_emir_24,1,10.1002/nbm.1583,Human,4,205,20.5,4.878,Assumed 10% Std.Dev.,"Emir et al., 2010",A
NAA,NAA_CH3,2.01,2013_marjanska_8,1,10.1371/journal.pone.0077572,Human,4,208,18,4.8077,Young,"Marjanska et al., 2013",A
NAA,NAA_CH3,2.01,2013_marjanska_8,2,10.1371/journal.pone.0077572,Human,4,161,19,6.2112,Aged,"Marjanska et al., 2013",B
NAA,NAA_CH3,2.01,2002_michaeli_47,1,10.1002/mrm.10135,Human,4,239,22,4.1841,PRESS,"Michaeli et al., 2002",A
NAA,NAA_CH3,2.01,2002_michaeli_47,3,10.1002/mrm.10135,Human,4,401,13,2.4938,CP-LASER,"Michaeli et al., 2002",C
NAA,NAA_CH3,,2010_ongur_63,1,10.1002/mrm.22148,Human,4,240,43,4.1667,,"Ongur et al., 2010",A
NAA,NAA_CH3,,2010_ongur_63,2,10.1002/mrm.22148,Human,4,196,41,5.102,,"Ongur et al., 2010",B
NAA,NAA_CH3,,1995_posse_33,2,10.1002/mrm.1910330215,Human,4,185,24,5.4054,,"Posse et al., 1995",D
NAA,NAA_CH3,2.02,2000_sammi_44,1,10.1002/1522-2594(200007)44:1<35::AID-MRM7>3.0.CO;2-G,Human,4,227,25,4.4053,,,
NAA,NAA_CH3,2.02,1994_hetherington_32,1,10.1002/mrm.1910320504,Human,4.1,227,27,4.4053,,"Hetherington et al., 1994",C
NAA,NAA_CH3,2.02,1994_hetherington_32,2,10.1002/mrm.1910320504,Human,4.1,233,27,4.2918,,"Hetherington et al., 1994",D
NAA,NAA_CH3,2.023,1995_mason_107,1,10.1006/jmrb.1995.1059,Human,4.1,232,15,4.3103,,,
NAA,NAA_CH3,2.023,1995_mason_107,2,10.1006/jmrb.1995.1059,Human,4.1,228,16,4.386,,,
NAA,NAA_CH3,2.02,2008_cudalba_11,1,10.1016/j.crci.2007.08.013,Rat,4.7,193,25,5.1813,,"Cudalba et al., 2008",B
NAA,NAA_CH3,2.02,2008_cudalba_11,3,10.1016/j.crci.2007.08.013,Phantom,4.7,704,42,1.4205,,"Cudalba et al., 2008",
NAA,NAA_CH3,2.02,1998_dreher_39,1,10.1002/mrm.1910390605,Rat,4.7,285,69,3.5088,,,
NAA,NAA_CH3,2.02,1998_dreher_39,2,10.1002/mrm.1910390605,Rat,4.7,305,55,3.2787,,,
NAA,NAA_CH3,2.02,1998_dreher_39,3,10.1002/mrm.1910390605,Rat,4.7,275,54,3.6364,,,
NAA,NAA_CH3,2.02,1998_dreher_39,4,10.1002/mrm.1910390605,Rat,4.7,326,74,3.0675,,,
NAA,NAA_CH3,2,1992_rose_23,2,10.1002/mrm.1910230213,Rat,4.7,490,37,2.0408,,,
NAA,NAA_CH3,,1995_vandertoorn_8,2,10.1002/nbm.1940080604,Rat,4.7,258,53,3.876,Measure at Time1 - Control,"van der Toorn et al., 1995",M
NAA,NAA_CH3,,1995_vandertoorn_8,4,10.1002/nbm.1940080604,Rat,4.7,250,76,4,Measure at Time2 - Control,"van der Toorn et al., 1995",M
NAA,NAA_CH3,,1995_vandertoorn_8,6,10.1002/nbm.1940080604,Rat,4.7,243,36.45,4.1152,Measure at Time3 - Control - Assumed 15% Std.Dev.,"van der Toorn et al., 1995",H
NAA,NAA_CH3,,1995_vandertoorn_8,10,10.1002/nbm.1940080604,Rat,4.7,261,63,3.8314,Measure at Time1 - Ischemia,"van der Toorn et al., 1995",T
NAA,NAA_CH3,,1995_vandertoorn_8,12,10.1002/nbm.1940080604,Rat,4.7,200,52,5,Measure at Time2 - Ischemia,"van der Toorn et al., 1995",T
NAA,NAA_CH3,,1995_vandertoorn_8,14,10.1002/nbm.1940080604,Rat,4.7,165,24.75,6.0606,Measure at Time3 - Ischemia - Assumed 15% Std.Dev.,"van der Toorn et al., 1995",O
NAA,NAA_CH3,,2021_wang_35,1,10.1002/nbm.4617,Rat,4.7,287.4,35.2,3.4795,,,
NAA,NAA_CH3,,2021_wang_35,2,10.1002/nbm.4617,Rat,4.7,250.5,29.1,3.992,,,
NAA,NAA_CH3,,2021_wang_35,3,10.1002/nbm.4617,Rat,4.7,212.7,38.1,4.7015,,,
NAA,NAA_CH3,,2021_wang_35,4,10.1002/nbm.4617,Phantom,4.7,36.23,0,27.6014,,,
NAA,NAA_CH3,,2012_li,2,10.4172/2155-9937.S1-002,Human,7,170,11,5.8824,,"Li et al., 2012",D
NAA_CH3,NAA_CH3,2.008,2017_an_78,1,10.1002/mrm.26612,Human,7,203,17,4.9261,,"An et al., 2017",E
NAA_CH3,NAA_CH3,2.008,2017_an_78,2,10.1002/mrm.26612,Human,7,169,16,5.9172,,"An et al., 2017",F
NAA_CH3,NAA_CH3,2.008,2017_an_78,3,10.1002/mrm.26612,Human,7,199,21,5.0251,Conventional Method,"An et al., 2017",G
NAA_CH3,NAA_CH3,2.008,2017_an_78,4,10.1002/mrm.26612,Human,7,164,19,6.0976,Conventional Method,"An et al., 2017",H
tNAA,NAA_CH3,,2014_branzoli_27,1,10.1002/nbm.3085,Human,7,180.4,58.8,5.5432,,,
tNAA,NAA_CH3,,2014_branzoli_27,2,10.1002/nbm.3085,Human,7,177.1,62.8,5.6465,,,
tNAA,NAA_CH3,,2014_branzoli_27,3,10.1002/nbm.3085,Human,7,180.4,65.2,5.5432,,,
tNAA,NAA_CH3,,2014_branzoli_27,4,10.1002/nbm.3085,Human,7,163.8,53.6,6.105,,,
tNAA,NAA_CH3,,2014_branzoli_27,5,10.1002/nbm.3085,Human,7,158.4,57.2,6.3131,,,
tNAA,NAA_CH3,,2014_branzoli_27,6,10.1002/nbm.3085,Human,7,134.1,29.2,7.4571,,,
tNAA,NAA_CH3,,2014_branzoli_27,7,10.1002/nbm.3085,Human,7,136,34,7.3529,,,
tNAA,NAA_CH3,,2014_branzoli_27,8,10.1002/nbm.3085,Human,7,140.4,26.4,7.1225,,,
tNAA,NAA_CH3,,2014_branzoli_27,9,10.1002/nbm.3085,Human,7,147.2,33.6,6.7935,,,
tNAA,NAA_CH3,,2014_branzoli_27,10,10.1002/nbm.3085,Human,7,147.2,27.2,6.7935,,,
NAA,NAA_CH3,2,1994_cady_182,1,10.1007/bf01705293,Pig,7,215,34,4.6512,,,
NAA,NAA_CH3,2,1994_cady_182,2,10.1007/bf01705293,Pig,7,231,29,4.329,,,
NAA,NAA_CH3,2,1994_cady_182,3,10.1007/bf01705293,Pig,7,226,58,4.4248,,,
NAA,NAA_CH3,2,2017_chen,1,,Human,7,169,19.6,5.9172,"Did not list StdDev or SEM for T2 measures, but mentioned using SEM in a later figure. Assumed SEM.",,
NAA,NAA_CH3,2.02,2008_cudalba_11,2,10.1016/j.crci.2007.08.013,Rat,7,143,21,6.993,,"Cudalba et al., 2008",D
NAA,NAA_CH3,2.02,2008_cudalba_11,4,10.1016/j.crci.2007.08.013,Phantom,7,427,20,2.3419,,"Cudalba et al., 2008",
NAA,NAA_CH3,,2018_li_79,1,10.1002/mrm.26941,Human,7,171,17,5.848,Standard Multi-TE,"Li et al., 2018",C
NAA,NAA_CH3,,2018_li_79,2,10.1002/mrm.26941,Human,7,270,36,3.7037,MARZss,"Li et al., 2018",D
NAA,NAA_CH3,,2018_li_79,3,10.1002/mrm.26941,Solution,7,530,37,1.8868,Standard Multi-TE,"Li et al., 2018",E
NAA,NAA_CH3,,2018_li_79,4,10.1002/mrm.26941,Solution,7,494,58,2.0243,MARZss,"Li et al., 2018",F
NAA,NAA_CH3,,2008_liu_59,1,10.1002/mrm.21574,Primate,7,173,26,5.7803,,,
NAA,NAA_CH3,,2008_liu_59,2,10.1002/mrm.21574,Primate,7,184,28,5.4348,,,
NAA,NAA_CH3,,2008_liu_59,3,10.1002/mrm.21574,Primate,7,174,24,5.7471,,,
NAA,NAA_CH3,,2008_liu_59,4,10.1002/mrm.21574,Primate,7,169,12,5.9172,,,
NAA,NAA_CH3,,2008_liu_59,5,10.1002/mrm.21574,Primate,7,180,6,5.5556,,,
NAA,NAA_CH3,,2008_liu_59,6,10.1002/mrm.21574,Primate,7,167,8,5.988,,,
NAA_CH3,NAA_CH3,2.01,2011_marjanska_25,1,10.1002/nbm.1754,Human,7,132,6,7.5758,,"Marjanska et al., 2011",A
NAA_CH3,NAA_CH3,2.01,2011_marjanska_25,2,10.1002/nbm.1754,Human,7,168,6,5.9524,,"Marjanska et al., 2011",B
NAA_CH3,NAA_CH3,2.01,2011_marjanska_25,3,10.1002/nbm.1754,Human,7,130,11,7.6923,,"Marjanska et al., 2011",C
NAA_CH3,NAA_CH3,2.01,2011_marjanska_25,4,10.1002/nbm.1754,Human,7,191,7,5.2356,,"Marjanska et al., 2011",D
NAA,NAA_CH3,2.01,2002_michaeli_47,2,10.1002/mrm.10135,Human,7,158,22,6.3291,PRESS,"Michaeli et al., 2002",B
NAA,NAA_CH3,2.01,2002_michaeli_47,4,10.1002/mrm.10135,Human,7,341,25,2.9326,CP-LASER,"Michaeli et al., 2002",D
tNAA,NAA_CH3,,2013_ronen_26,1,10.1002/nbm.2951,Human,7,175.9,11.9,5.685,,"Ronen et al., 2013",A
tNAA,NAA_CH3,,2013_ronen_26,2,10.1002/nbm.2951,Human,7,187.4,23.9,5.3362,,"Ronen et al., 2013",B
tNAA,NAA_CH3,,2013_ronen_26,5,10.1002/nbm.2951,Human,7,234,21.6,4.2735,CPMG,"Ronen et al., 2013",E
tNAA,NAA_CH3,,2013_ronen_26,6,10.1002/nbm.2951,Human,7,245.5,13.4,4.0733,CPMG,"Ronen et al., 2013",F
NAA,NAA_CH3,,2018_swanberg_290,1,10.1016/j.jmr.2018.02.017,Human,7,222.1,24.7,4.5025,,"Swanberg et al., 2018",A
NAA_CH3,NAA_CH3,,2001_tkac_46,1,10.1002/mrm.1213,Human,7,141,11,7.0922,,"Tkac et al., 2001",A
NAA_CH3,NAA_CH3,2.01,2018_wong_31,1,10.1002/nbm.4002,Human,7,138,11,7.2464,,,
tNAA,NAA_CH3,,2020_yoo_33,1,10.1007/s10334-020-00840-w,Rat,7,195.31,19.53,5.1201,Multi-TE - Estimated StdDev to be 10%,,
tNAA,NAA_CH3,,2020_yoo_33,2,10.1007/s10334-020-00840-w,Rat,7,191.83,19.18,5.2129,OpQT2 - Estimated StdDev to be 10%,,
NAA,NAA_CH3,2.008,2008_chassain_105,1,10.1111/j.1471-4159.2007.05185.x,Mouse,9.4,171,55,5.848,Control,"Chassain et al., 2008",B
NAA,NAA_CH3,2.008,2008_chassain_105,2,10.1111/j.1471-4159.2007.05185.x,Mouse,9.4,160,38,6.25,Parkinson's,"Chassain et al., 2008",E
NAA_CH3,NAA_CH3,2.008,2010_deelchand_206,1,10.1016/j.jmr.2010.06.006,Human,9.4,98,8.4,10.2041,,"Deelchand et al., 2010",B
NAA_CH3,NAA_CH3,,2015_deelchand_73,1,10.1002/mrm.25088,Rat,9.4,157,41,6.3694,,"Deelchand et al., 2015",A
NAA_CH3,NAA_CH3,,2015_deelchand_73,2,10.1002/mrm.25088,Rat,9.4,187,16,5.3476,,"Deelchand et al., 2015",B
NAA_CH3,NAA_CH3,,2015_deelchand_73,3,10.1002/mrm.25088,Rat,9.4,167,25,5.988,,"Deelchand et al., 2015",C
NAA,NAA_CH3,2.01,2006_degraaf_56,2,10.1002/mrm.20946,Rat,9.4,294.3,5.1,3.3979,,"de Graaf et al., 2006",E
NAA,NAA_CH3,,2016_fisher_29,1,10.1002/nbm.3588,Rat,9.4,231,36,4.329,,,
NAA,NAA_CH3,,1996_hakumaki_212,1,10.1016/0304-3940(96)12797-x,Rat,9.4,263,73.5,3.8023,Assumed 6 subjects,,
NAA,NAA_CH3,,1996_hakumaki_212,2,10.1016/0304-3940(96)12797-x,Rat,9.4,352,235.2,2.8409,Assumed 6 subjects,,
NAA,NAA_CH3,,1996_hakumaki_212,3,10.1016/0304-3940(96)12797-x,Rat,9.4,351,291.5,2.849,Assumed 6 subjects,,
NAA,NAA_CH3,,1996_hakumaki_212,4,10.1016/0304-3940(96)12797-x,Rat,9.4,282,112.7,3.5461,Assumed 6 subjects,,
NAA,NAA_CH3,,1996_hakumaki_212,5,10.1016/0304-3940(96)12797-x,Rat,9.4,424,279.4,2.3585,Assumed 6 subjects,,
NAA,NAA_CH3,2.023,1992_kauppinen_58,1,10.1111/j.1471-4159.1992.tb09350.x,Guinea Pig,9.4,93.2,5.9,10.7296,,,
NAA,NAA_CH3,2.023,1992_kauppinen_58,5,10.1111/j.1471-4159.1992.tb09350.x,Guinea Pig,9.4,1768,240,0.5656,,,
NAA,NAA_CH3,,2003_lei_49,1,10.1002/mrm.10490,Rat,9.4,225,20.3,4.4444,Control,"Lei et al., 2003",A
NAA,NAA_CH3,,2003_lei_49,2,10.1002/mrm.10490,Rat,9.4,197.6,23.8,5.0607,Ischemia,"Lei et al., 2003",B
NAA,NAA_CH3,,2003_lei_49,3,10.1002/mrm.10490,Rat,9.4,206,22.9,4.8544,Reperfusion,"Lei et al., 2003",C
NAA,NAA_CH3,,2003_lei_49,4,10.1002/mrm.10490,Rat,9.4,223.4,34.2,4.4763,Control-23,"Lei et al., 2003",D
NAA_CH3,NAA_CH3,,2020_murali-manohar_84,1,10.1002/mrm.28174,Human,9.4,110.5,27.7,9.0498,,"Murali-Manohar et al., 2019",A
NAA_CH3,NAA_CH3,2.009,1999_pfeuffer_141,1,10.1006/jmre.1999.1895,Rat,9.4,144,7,6.9444,,,
NAA,NAA_CH3,2.01,2007_xin_21,1,10.1002/nbm.1205,Rat,9.4,202,12,4.9505,,"Xin et al., 2007",A
NAA,NAA_CH3,2.01,2006_degraaf_56,3,10.1002/mrm.20946,Rat,11.7,285.2,26.5,3.5063,,"de Graaf et al., 2006",F
NAA,NAA_CH3,2,2016_lin_76,1,10.1002/mrm.26066,Phantom,11.7,143,21.45,6.993,Assumed 15% StdDev from Lactate Measure,,
NAA,NAA_CH3,2,2016_lin_76,2,10.1002/mrm.26066,Phantom,11.7,135,20.25,7.4074,Assumed 15% StdDev from Lactate Measure,,
NAA_CH3,NAA_CH3,2.01,2013_xin_26,1,10.1007/s10334-013-0378-3,Rat,14.1,142,7,7.0423,,,
NAA_CH3,NAA_CH3,2.01,2015_lopez-kolkovsky_75,1,10.1002/mrm.25602,Rat,17.2,226,26,4.4248,,"Lopez-Kolkovsky et al., 2015",B
NAA,NAA_CH3,,2009_weiss_22,,10.1007/s10334-008-0142-2,Mouse,17.6,206,51,4.8544,,"Weiss et al., 2009",A
NAA,NAA_CH3,,2017_rosenberg_77,1,10.1002/mrm.26132,Rat,21.1,172,15,5.814,Contralateral Hemi from Stroke Model,"Rosenberg et al., 2017",A
NAAG,NAAG_CH3,,2012_ganji_25,2,10.1002/nbm.1767,Human,3,292,35,3.4247,,"Ganji et al., 2012",B
naag,NAAG_CH3,2.042,2018_wyss_80,1,10.1002/mrm.27067,Human,3,185,22,5.4054,,"Wyss et al., 2018",A
naag,NAAG_CH3,2.042,2018_wyss_80,2,10.1002/mrm.27067,Human,3,107,19,9.3458,,"Wyss et al., 2018",B
naag,NAAG_CH3,2.042,2018_wyss_80,3,10.1002/mrm.27067,Human,3,128,18,7.8125,,"Wyss et al., 2018",C
naag1,NAAG_Asp,"4.607, 2.721, 2.519",2018_wyss_80,1,10.1002/mrm.27067,Human,3,180,27,5.5556,,"Wyss et al., 2018",A
naag1,NAAG_Asp,"4.607, 2.721, 2.519",2018_wyss_80,2,10.1002/mrm.27067,Human,3,87,30,11.4943,,"Wyss et al., 2018",B
naag1,NAAG_Asp,"4.607, 2.721, 2.519",2018_wyss_80,3,10.1002/mrm.27067,Human,3,108,25,9.2593,,"Wyss et al., 2018",C
naag2,NAAG_Glu,4.128/1.881/2.049/2.1,2018_wyss_80,1,10.1002/mrm.27067,Human,3,157,23,6.3694,,"Wyss et al., 2018",A
naag2,NAAG_Glu,4.128/1.881/2.049/2.1,2018_wyss_80,2,10.1002/mrm.27067,Human,3,78,21,12.8205,,"Wyss et al., 2018",B
naag2,NAAG_Glu,4.128/1.881/2.049/2.1,2018_wyss_80,3,10.1002/mrm.27067,Human,3,110,25,9.0909,,"Wyss et al., 2018",C
NAAG,NAAG_CH3,,2020_murali-manohar_84,1,10.1002/mrm.28174,Human,9.4,45,16.3,22.2222,,"Murali-Manohar et al., 2019",A
Phe,Phe,7.3,2004_sijens_14,2,10.1007/s00330-004-2388-z,Human,1.5,215,120,4.6512,Phenylalanine in PKU,,
tcho3,PCho,"4.282, 3.643",2018_wyss_80,1,10.1002/mrm.27067,Human,3,178,20,5.618,,"Wyss et al., 2018",A
tcho3,PCho,"4.282, 3.643",2018_wyss_80,2,10.1002/mrm.27067,Human,3,191,49,5.2356,,"Wyss et al., 2018",B
tcho3,PCho,"4.282, 3.643",2018_wyss_80,3,10.1002/mrm.27067,Human,3,243,51,4.1152,,"Wyss et al., 2018",C
tcho4,PCho,3.2,2018_wyss_80,1,10.1002/mrm.27067,Human,3,213,25,4.6948,,"Wyss et al., 2018",A
tcho4,PCho,3.2,2018_wyss_80,2,10.1002/mrm.27067,Human,3,221,51,4.5249,,"Wyss et al., 2018",B
tcho4,PCho,3.2,2018_wyss_80,3,10.1002/mrm.27067,Human,3,274,60,3.6496,,"Wyss et al., 2018",C
PCr,PCr_CH3,,2001_ke,1,,Phantom,1.5,453,4.8,2.2075,,,
PCr,PCr_CH3,,2001_ke,1,,Human,1.5,143.3,28.7,6.9784,,,
pCr,PCr_CH3,3.92,2007_xin_21,1,10.1002/nbm.1205,Rat,9.4,113,5,8.8496,,"Xin et al., 2007",A
PE,PE,"3.977,3.216",2018_wyss_80,1,10.1002/mrm.27067,Human,3,158,25,6.3291,,"Wyss et al., 2018",A
PE,PE,"3.977,3.216",2018_wyss_80,2,10.1002/mrm.27067,Human,3,86,26,11.6279,,"Wyss et al., 2018",B
PE,PE,"3.977,3.216",2018_wyss_80,3,10.1002/mrm.27067,Human,3,119,25,8.4034,,"Wyss et al., 2018",C
PE,PE,,2007_xin_21,1,10.1002/nbm.1205,Rat,9.4,96,12,10.4167,,"Xin et al., 2007",A
Scy,Scy,3.34,2018_wyss_80,1,10.1002/mrm.27067,Human,3,170,28,5.8824,,"Wyss et al., 2018",A
Scy,Scy,3.34,2018_wyss_80,2,10.1002/mrm.27067,Human,3,107,17,9.3458,,"Wyss et al., 2018",B
Scy,Scy,3.34,2018_wyss_80,3,10.1002/mrm.27067,Human,3,125,19,8,,"Wyss et al., 2018",C
Scy,Scy,,2011_marjanska_25,1,10.1002/nbm.1754,Human,7,96,8,10.4167,,"Marjanska et al., 2011",A
Scy,Scy,,2011_marjanska_25,2,10.1002/nbm.1754,Human,7,112,4,8.9286,,"Marjanska et al., 2011",B
Scy,Scy,,2011_marjanska_25,3,10.1002/nbm.1754,Human,7,80,20,12.5,,"Marjanska et al., 2011",C
Scy,Scy,,2011_marjanska_25,4,10.1002/nbm.1754,Human,7,130,20,7.6923,,"Marjanska et al., 2011",D
Tau,Tau,3.3,1989_frahm_11,2,10.1002/mrm.1910110105,Human,1.5,270,27,3.7037,"Frahm et al., provided approximate Std.Dev.","Frahm et al., 1989",F
Tau,Tau,"3.42,3.246",2018_wyss_80,2,10.1002/mrm.27067,Human,3,102,18,9.8039,,"Wyss et al., 2018",B
